Filename,ID,Microscope,Objective,Mag,Accession,Ear /Bundles,Ear row,Ear Position,Spk position,Position type,taxon.code,View,Charred?
4046_TRI677_D_R1_2of2_Timo_1x1_l_glm,4046,Nikon,1x,1,TRI677,D,R1,Base,2of2,External,Timo,l,glm
4047_TRI677_D_R2_1of2_Timo_1x1_d_glm,4047,Nikon,1x,1,TRI677,D,R2,Base,1of2,External,Timo,d,glm
4048_TRI677_D_R2_1of2_Timo_1x1_l_glm,4048,Nikon,1x,1,TRI677,D,R2,Base,1of2,External,Timo,l,glm
4049_TRI677_D_R8_1of2_Timo_1x1_d_glm,4049,Nikon,1x,1,TRI677,D,R8,Mid,1of2,External,Timo,d,glm
4050_TRI677_D_R8_1of2_Timo_1x1_l_glm,4050,Nikon,1x,1,TRI677,D,R8,Mid,1of2,External,Timo,l,glm
4051_TRI677_D_R8_2of2_Timo_1x1_d_glm,4051,Nikon,1x,1,TRI677,D,R8,Mid,2of2,External,Timo,d,glm
4052_TRI677_D_R8_2of2_Timo_1x1_l_glm,4052,Nikon,1x,1,TRI677,D,R8,Mid,2of2,External,Timo,l,glm
4053_TRI677_D_R9_2of2_Timo_1x1_d_glm,4053,Nikon,1x,1,TRI677,D,R9,Mid,2of2,External,Timo,d,glm
4054_TRI677_D_R9_2of2_Timo_1x1_l_glm,4054,Nikon,1x,1,TRI677,D,R9,Mid,2of2,External,Timo,l,glm
4055_TRI677_D_R16_1of1_Timo_1x1_d_glm,4055,Nikon,1x,1,TRI677,D,R16,Top,1of1,Solo,Timo,d,glm
4056_TRI677_D_R16_1of1_Timo_1x1_l_glm,4056,Nikon,1x,1,TRI677,D,R16,Top,1of1,Solo,Timo,l,glm
4057_TRI677_D_R15_1of2_Timo_1x1_d_glm,4057,Nikon,1x,1,TRI677,D,R15,Top,1of2,External,Timo,d,glm
4058_TRI677_D_R15_1of2_Timo_1x1_l_glm,4058,Nikon,1x,1,TRI677,D,R15,Top,1of2,External,Timo,l,glm
4059_TRI677_D_R15_2of2_Timo_1x1_d_glm,4059,Nikon,1x,1,TRI677,D,R15,Top,2of2,External,Timo,d,glm
4060_TRI677_D_R15_2of2_Timo_1x1_l_glm,4060,Nikon,1x,1,TRI677,D,R15,Top,2of2,External,Timo,l,glm
4061_TRI677_E_R1_1of1_Timo_1x1_d_glm,4061,Nikon,1x,1,TRI677,E,R1,Base,1of1,Solo,Timo,d,glm
4062_TRI677_E_R1_1of1_Timo_1x1_l_glm,4062,Nikon,1x,1,TRI677,E,R1,Base,1of1,Solo,Timo,l,glm
4063_TRI677_E_R2_1of2_Timo_1x1_d_glm,4063,Nikon,1x,1,TRI677,E,R2,Base,1of2,External,Timo,d,glm
4064_TRI677_E_R2_1of2_Timo_1x1_l_glm,4064,Nikon,1x,1,TRI677,E,R2,Base,1of2,External,Timo,l,glm
4065_TRI677_E_R2_2of2_Timo_1x1_d_glm,4065,Nikon,1x,1,TRI677,E,R2,Base,2of2,External,Timo,d,glm
4066_TRI677_E_R2_2of2_Timo_1x1_l_glm,4066,Nikon,1x,1,TRI677,E,R2,Base,2of2,External,Timo,l,glm
4067_TRI677_E_R7_1of2_Timo_1x1_d_glm,4067,Nikon,1x,1,TRI677,E,R7,Mid,1of2,External,Timo,d,glm
4068_TRI677_E_R7_1of2_Timo_1x1_l_glm,4068,Nikon,1x,1,TRI677,E,R7,Mid,1of2,External,Timo,l,glm
4069_TRI677_E_R7_2of2_Timo_1x1_d_glm,4069,Nikon,1x,1,TRI677,E,R7,Mid,2of2,External,Timo,d,glm
4070_TRI677_E_R7_2of2_Timo_1x1_l_glm,4070,Nikon,1x,1,TRI677,E,R7,Mid,2of2,External,Timo,l,glm
4071_TRI677_E_R8_1of2_Timo_1x1_d_glm,4071,Nikon,1x,1,TRI677,E,R8,Mid,1of2,External,Timo,d,glm
4072_TRI677_E_R8_1of2_Timo_1x1_l_glm,4072,Nikon,1x,1,TRI677,E,R8,Mid,1of2,External,Timo,l,glm
4073_TRI677_E_R13_1of2_Timo_1x1_d_glm,4073,Nikon,1x,1,TRI677,E,R13,Top,1of2,External,Timo,d,glm
4074_TRI677_E_R13_1of2_Timo_1x1_l_glm,4074,Nikon,1x,1,TRI677,E,R13,Top,1of2,External,Timo,l,glm
4075_TRI677_E_R13_2of2_Timo_1x1_d_glm,4075,Nikon,1x,1,TRI677,E,R13,Top,2of2,External,Timo,d,glm
4076_TRI677_E_R13_2of2_Timo_1x1_l_glm,4076,Nikon,1x,1,TRI677,E,R13,Top,2of2,External,Timo,l,glm
4077_TRI677_E_R12_1of2_Timo_1x1_d_glm,4077,Nikon,1x,1,TRI677,E,R12,Top,1of2,External,Timo,d,glm
4078_TRI677_E_R12_1of2_Timo_1x1_l_glm,4078,Nikon,1x,1,TRI677,E,R12,Top,1of2,External,Timo,l,glm
4079_TRI677_F_R1_1of2_Timo_1x1_d_glm,4079,Nikon,1x,1,TRI677,F,R1,Base,1of2,External,Timo,d,glm
4080_TRI677_F_R1_1of2_Timo_1x1_l_glm,4080,Nikon,1x,1,TRI677,F,R1,Base,1of2,External,Timo,l,glm
4081_TRI677_F_R1_2of2_Timo_1x1_d_glm,4081,Nikon,1x,1,TRI677,F,R1,Base,2of2,External,Timo,d,glm
4082_TRI677_F_R1_2of2_Timo_1x1_l_glm,4082,Nikon,1x,1,TRI677,F,R1,Base,2of2,External,Timo,l,glm
4083_TRI677_F_R2_2of2_Timo_1x1_d_glm,4083,Nikon,1x,1,TRI677,F,R2,Base,2of2,External,Timo,d,glm
4084_TRI677_F_R2_2of2_Timo_1x1_l_glm,4084,Nikon,1x,1,TRI677,F,R2,Base,2of2,External,Timo,l,glm
4085_TRI677_F_R8_1of2_Timo_1x1_d_glm,4085,Nikon,1x,1,TRI677,F,R8,Mid,1of2,External,Timo,d,glm
4086_TRI677_F_R8_1of2_Timo_1x1_l_glm,4086,Nikon,1x,1,TRI677,F,R8,Mid,1of2,External,Timo,l,glm
4087_TRI677_F_R8_2of2_Timo_1x1_d_glm,4087,Nikon,1x,1,TRI677,F,R8,Mid,2of2,External,Timo,d,glm
4088_TRI677_F_R8_2of2_Timo_1x1_l_glm,4088,Nikon,1x,1,TRI677,F,R8,Mid,2of2,External,Timo,l,glm
4089_TRI677_F_R9_1of2_Timo_1x1_d_glm,4089,Nikon,1x,1,TRI677,F,R9,Mid,1of2,External,Timo,d,glm
4090_TRI677_F_R9_1of2_Timo_1x1_l_glm,4090,Nikon,1x,1,TRI677,F,R9,Mid,1of2,External,Timo,l,glm
4091_TRI677_F_R15_1of1_Timo_1x1_d_glm,4091,Nikon,1x,1,TRI677,F,R15,Top,1of1,Solo,Timo,d,glm
4092_TRI677_F_R15_1of1_Timo_1x1_l_glm,4092,Nikon,1x,1,TRI677,F,R15,Top,1of1,Solo,Timo,l,glm
4093_TRI677_F_R14_1of2_Timo_1x1_d_glm,4093,Nikon,1x,1,TRI677,F,R14,Top,1of2,External,Timo,d,glm
4094_TRI677_F_R14_1of2_Timo_1x1_l_glm,4094,Nikon,1x,1,TRI677,F,R14,Top,1of2,External,Timo,l,glm
4095_TRI677_F_R14_2of2_Timo_1x1_d_glm,4095,Nikon,1x,1,TRI677,F,R14,Top,2of2,External,Timo,d,glm
4096_TRI677_F_R14_2of2_Timo_1x1_l_glm,4096,Nikon,1x,1,TRI677,F,R14,Top,2of2,External,Timo,l,glm
5068_RMN7537_Spk1__1of2_2grEink_1x1_d_c,5068,Nikon,1x,1,RMN7537,Spk1,,,1of2,External,2grEink,d,c
5069_RMN7537_Spk1__1of2_2grEink_1x1_l_c,5069,Nikon,1x,1,RMN7537,Spk1,,,1of2,External,2grEink,l,c
5070_RMN7537_Spk1__2of2_2grEink_1x1_d_c,5070,Nikon,1x,1,RMN7537,Spk1,,,2of2,External,2grEink,d,c
5071_RMN7537_Spk1__2of2_2grEink_1x1_l_c,5071,Nikon,1x,1,RMN7537,Spk1,,,2of2,External,2grEink,l,c
5072_RMN7537_Spk2__1of2_2grEink_1x1_d_c,5072,Nikon,1x,1,RMN7537,Spk2,,,1of2,External,2grEink,d,c
5073_RMN7537_Spk2__1of2_2grEink_1x1_l_c,5073,Nikon,1x,1,RMN7537,Spk2,,,1of2,External,2grEink,l,c
5074_RMN7537_Spk2__2of2_2grEink_1x1_d_c,5074,Nikon,1x,1,RMN7537,Spk2,,,2of2,External,2grEink,d,c
5075_RMN7537_Spk2__2of2_2grEink_1x1_l_c,5075,Nikon,1x,1,RMN7537,Spk2,,,2of2,External,2grEink,l,c
5076_RMN7537_Spk3__1of2_2grEink_1x1_d_c,5076,Nikon,1x,1,RMN7537,Spk3,,,1of2,External,2grEink,d,c
5077_RMN7537_Spk3__1of2_2grEink_1x1_l_c,5077,Nikon,1x,1,RMN7537,Spk3,,,1of2,External,2grEink,l,c
5078_RMN7537_Spk3__2of2_2grEink_1x1_d_c,5078,Nikon,1x,1,RMN7537,Spk3,,,2of2,External,2grEink,d,c
5079_RMN7537_Spk3__2of2_2grEink_1x1_l_c,5079,Nikon,1x,1,RMN7537,Spk3,,,2of2,External,2grEink,l,c
5080_RMN7537_Spk3__2of2_2grEink_1x1_d_c,5080,Nikon,1x,1,RMN7537,Spk3,,,2of2,External,2grEink,d,c
5081_RMN7537_Spk3__2of2_2grEink_1x1_l_c,5081,Nikon,1x,1,RMN7537,Spk3,,,2of2,External,2grEink,l,c
5082_FOT145142_B_R12_1of2_2grEink_1x1_d_c,5082,Nikon,1x,1,FOT145142,B,R12,,1of2,External,2grEink,d,c
5083_FOT145142_B_R12_1of2_2grEink_1x1_l_c,5083,Nikon,1x,1,FOT145142,B,R12,,1of2,External,2grEink,l,c
5086_FOT145142_B_R15_1of2_2grEink_1x1_d_c,5086,Nikon,1x,1,FOT145142,B,R15,,1of2,External,2grEink,d,c
5087_FOT145142_B_R15_1of2_2grEink_1x1_l_c,5087,Nikon,1x,1,FOT145142,B,R15,,1of2,External,2grEink,l,c
5088_FOT145142_B_R15_2of2_2grEink_1x1_d_c,5088,Nikon,1x,1,FOT145142,B,R15,,2of2,External,2grEink,d,c
5089_FOT145142_B_R15_2of2_2grEink_1x1_l_c,5089,Nikon,1x,1,FOT145142,B,R15,,2of2,External,2grEink,l,c
5090_FOT145142_B_R17_1of2_2grEink_1x1_d_c,5090,Nikon,1x,1,FOT145142,B,R17,,1of2,External,2grEink,d,c
5091_FOT145142_B_R17_1of2_2grEink_1x1_l_c,5091,Nikon,1x,1,FOT145142,B,R17,,1of2,External,2grEink,l,c
5092_FOT145142_B_R17_2of2_2grEink_1x1_d_c,5092,Nikon,1x,1,FOT145142,B,R17,,2of2,External,2grEink,d,c
5093_FOT145142_B_R17_2of2_2grEink_1x1_l_c,5093,Nikon,1x,1,FOT145142,B,R17,,2of2,External,2grEink,l,c
5094_FOT145142_B_R22_1of2_2grEink_1x1_d_c,5094,Nikon,1x,1,FOT145142,B,R22,,1of2,External,2grEink,d,c
5095_FOT145142_B_R22_1of2_2grEink_1x1_l_c,5095,Nikon,1x,1,FOT145142,B,R22,,1of2,External,2grEink,l,c
5096_FOT145142_B_R25_1of2_2grEink_1x1_d_c,5096,Nikon,1x,1,FOT145142,B,R25,,1of2,External,2grEink,d,c
5097_FOT145142_B_R25_1of2_2grEink_1x1_l_c,5097,Nikon,1x,1,FOT145142,B,R25,,1of2,External,2grEink,l,c
5098_FOT145142_B_R25_2of2_2grEink_1x1_d_c,5098,Nikon,1x,1,FOT145142,B,R25,,2of2,External,2grEink,d,c
5099_FOT145142_B_R25_2of2_2grEink_1x1_l_c,5099,Nikon,1x,1,FOT145142,B,R25,,2of2,External,2grEink,l,c
5100_FOT145142_C_R2_1of2_2grEink_1x1_d_c,5100,Nikon,1x,1,FOT145142,C,R2,,1of2,External,2grEink,d,c
5101_FOT145142_C_R2_1of2_2grEink_1x1_l_c,5101,Nikon,1x,1,FOT145142,C,R2,,1of2,External,2grEink,l,c
5102_FOT145142_C_R2_2of2_2grEink_1x1_d_c,5102,Nikon,1x,1,FOT145142,C,R2,,2of2,External,2grEink,d,c
5103_FOT145142_C_R2_2of2_2grEink_1x1_l_c,5103,Nikon,1x,1,FOT145142,C,R2,,2of2,External,2grEink,l,c
5104_FOT145142_C_R3_1of2_2grEink_1x1_d_c,5104,Nikon,1x,1,FOT145142,C,R3,,1of2,External,2grEink,d,c
5105_FOT145142_C_R3_1of2_2grEink_1x1_l_c,5105,Nikon,1x,1,FOT145142,C,R3,,1of2,External,2grEink,l,c
5106_FOT145142_C_R3_2of2_2grEink_1x1_d_c,5106,Nikon,1x,1,FOT145142,C,R3,,2of2,External,2grEink,d,c
5107_FOT145142_C_R3_2of2_2grEink_1x1_l_c,5107,Nikon,1x,1,FOT145142,C,R3,,2of2,External,2grEink,l,c
5108_FOT145142_C_R12_2of2_2grEink_1x1_d_c,5108,Nikon,1x,1,FOT145142,C,R12,,2of2,External,2grEink,d,c
5109_FOT145142_C_R12_2of2_2grEink_1x1_l_c,5109,Nikon,1x,1,FOT145142,C,R12,,2of2,External,2grEink,l,c
5110_FOT145142_C_R13_1of2_2grEink_1x1_d_c,5110,Nikon,1x,1,FOT145142,C,R13,,1of2,External,2grEink,d,c
5111_FOT145142_C_R13_1of2_2grEink_1x1_l_c,5111,Nikon,1x,1,FOT145142,C,R13,,1of2,External,2grEink,l,c
5112_FOT145142_C_R13_2of2_2grEink_1x1_d_c,5112,Nikon,1x,1,FOT145142,C,R13,,2of2,External,2grEink,d,c
5113_FOT145142_C_R13_2of2_2grEink_1x1_l_c,5113,Nikon,1x,1,FOT145142,C,R13,,2of2,External,2grEink,l,c
5114_FOT145142_C_R14_1of2_2grEink_1x1_d_c,5114,Nikon,1x,1,FOT145142,C,R14,,1of2,External,2grEink,d,c
5115_FOT145142_C_R14_1of2_2grEink_1x1_l_c,5115,Nikon,1x,1,FOT145142,C,R14,,1of2,External,2grEink,l,c
5116_FOT145142_C_R14_2of2_2grEink_1x1_d_c,5116,Nikon,1x,1,FOT145142,C,R14,,2of2,External,2grEink,d,c
5117_FOT145142_C_R14_2of2_2grEink_1x1_l_c,5117,Nikon,1x,1,FOT145142,C,R14,,2of2,External,2grEink,l,c
5118_FOT145142_E_R4_1of2_2grEink_1x1_d_c,5118,Nikon,1x,1,FOT145142,E,R4,,1of2,External,2grEink,d,c
5119_FOT145142_E_R4_1of2_2grEink_1x1_l_c,5119,Nikon,1x,1,FOT145142,E,R4,,1of2,External,2grEink,l,c
5120_FOT145142_E_R4_2of2_2grEink_1x1_d_c,5120,Nikon,1x,1,FOT145142,E,R4,,2of2,External,2grEink,d,c
5121_FOT145142_E_R4_2of2_2grEink_1x1_l_c,5121,Nikon,1x,1,FOT145142,E,R4,,2of2,External,2grEink,l,c
5122_FOT145142_E_R5_1of2_2grEink_1x1_d_c,5122,Nikon,1x,1,FOT145142,E,R5,,1of2,External,2grEink,d,c
5123_FOT145142_E_R5_1of2_2grEink_1x1_l_c,5123,Nikon,1x,1,FOT145142,E,R5,,1of2,External,2grEink,l,c
5124_FOT145142_E_R5_2of2_2grEink_1x1_d_c,5124,Nikon,1x,1,FOT145142,E,R5,,2of2,External,2grEink,d,c
5125_FOT145142_E_R5_2of2_2grEink_1x1_l_c,5125,Nikon,1x,1,FOT145142,E,R5,,2of2,External,2grEink,l,c
5126_FOT145142_E_R8_1of2_2grEink_1x1_d_c,5126,Nikon,1x,1,FOT145142,E,R8,,1of2,External,2grEink,d,c
5127_FOT145142_E_R8_1of2_2grEink_1x1_l_c,5127,Nikon,1x,1,FOT145142,E,R8,,1of2,External,2grEink,l,c
5128_FOT145142_E_R8_2of2_2grEink_1x1_d_c,5128,Nikon,1x,1,FOT145142,E,R8,,2of2,External,2grEink,d,c
5129_FOT145142_E_R8_2of2_2grEink_1x1_l_c,5129,Nikon,1x,1,FOT145142,E,R8,,2of2,External,2grEink,l,c
5130_FOT145142_E_R11_1of2_2grEink_1x1_d_c,5130,Nikon,1x,1,FOT145142,E,R11,,1of2,External,2grEink,d,c
5131_FOT145142_E_R11_1of2_2grEink_1x1_l_c,5131,Nikon,1x,1,FOT145142,E,R11,,1of2,External,2grEink,l,c
5132_FOT145142_E_R12_1of2_2grEink_1x1_d_c,5132,Nikon,1x,1,FOT145142,E,R12,,1of2,External,2grEink,d,c
5133_FOT145142_E_R12_1of2_2grEink_1x1_l_c,5133,Nikon,1x,1,FOT145142,E,R12,,1of2,External,2grEink,l,c
5134_FOT145142_E_R12_2of2_2grEink_1x1_d_c,5134,Nikon,1x,1,FOT145142,E,R12,,2of2,External,2grEink,d,c
5135_FOT145142_E_R12_2of2_2grEink_1x1_l_c,5135,Nikon,1x,1,FOT145142,E,R12,,2of2,External,2grEink,l,c
7081_TRI11509_VB8_Mid_1of2_Tara_1x1_d_c,7081,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,d,c
7082_TRI11509_VB8_Mid_1of2_Tara_1x1_l_c,7082,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,l,c
7084_TRI11509_VB8_Mid_2of2_Tara_1x1_d_c,7084,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,d,c
7085_TRI11509_VB8_Mid_2of2_Tara_1x1_l_c,7085,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,l,c
7087_TRI11509_VB8_Mid_1of2_Tara_1x1_d_c,7087,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,d,c
7088_TRI11509_VB8_Mid_1of2_Tara_1x1_l_c,7088,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,l,c
7090_TRI11509_VB8_Mid_2of2_Tara_1x1_d_c,7090,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,d,c
7091_TRI11509_VB8_Mid_2of2_Tara_1x1_l_c,7091,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,l,c
7093_TRI11509_VB8_Mid_1of2_Tara_1x1_d_c,7093,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,d,c
7094_TRI11509_VB8_Mid_1of2_Tara_1x1_l_c,7094,Nikon,1x,1,TRI11509,VB8,,Mid,1of2,External,Tara,l,c
7096_TRI11509_VB8_Mid_2of2_Tara_1x1_d_c,7096,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,d,c
7097_TRI11509_VB8_Mid_2of2_Tara_1x1_l_c,7097,Nikon,1x,1,TRI11509,VB8,,Mid,2of2,External,Tara,l,c
7099_TRI11509_VB7_Mid_1of2_Tara_1x1_d_c,7099,Nikon,1x,1,TRI11509,VB7,,Mid,1of2,External,Tara,d,c
7100_TRI11509_VB7_Mid_1of2_Tara_1x1_l_c,7100,Nikon,1x,1,TRI11509,VB7,,Mid,1of2,External,Tara,l,c
7102_TRI11509_VB7_Mid_2of2_Tara_1x1_d_c,7102,Nikon,1x,1,TRI11509,VB7,,Mid,2of2,External,Tara,d,c
7103_TRI11509_VB7_Mid_2of2_Tara_1x1_l_c,7103,Nikon,1x,1,TRI11509,VB7,,Mid,2of2,External,Tara,l,c
7105_TRI11509_VB7_Mid_1of2_Tara_1x1_d_c,7105,Nikon,1x,1,TRI11509,VB7,,Mid,1of2,External,Tara,d,c
7106_TRI11509_VB7_Mid_1of2_Tara_1x1_l_c,7106,Nikon,1x,1,TRI11509,VB7,,Mid,1of2,External,Tara,l,c
7117_TRI11509_-_Base_1of2_Tara_1x1_d_c,7117,Nikon,1x,1,TRI11509,,,Base,1of2,External,Tara,d,c
7118_TRI11509_-_Base_1of2_Tara_1x1_l_c,7118,Nikon,1x,1,TRI11509,,,Base,1of2,External,Tara,l,c
7120_TRI11509_-_Base_2of2_Tara_1x1_d_c,7120,Nikon,1x,1,TRI11509,,,Base,2of2,External,Tara,d,c
7121_TRI11509_-_Base_2of2_Tara_1x1_l_c,7121,Nikon,1x,1,TRI11509,,,Base,2of2,External,Tara,l,c
7123_TRI11509_-_Base_1of2_Tara_1x1_d_c,7123,Nikon,1x,1,TRI11509,,,Base,1of2,External,Tara,d,c
7124_TRI11509_-_Base_1of2_Tara_1x1_l_c,7124,Nikon,1x,1,TRI11509,,,Base,1of2,External,Tara,l,c
7126_TRI11509_-_Base_2of2_Tara_1x1_d_c,7126,Nikon,1x,1,TRI11509,,,Base,2of2,External,Tara,d,c
7127_TRI11509_-_Base_2of2_Tara_1x1_l_c,7127,Nikon,1x,1,TRI11509,,,Base,2of2,External,Tara,l,c
7129_TRI11509_-_Base_1of2_Tara_1x1_d_c,7129,Nikon,1x,1,TRI11509,,,Base,1of2,External,Tara,d,c
7130_TRI11509_-_Base_1of2_Tara_1x1_l_c,7130,Nikon,1x,1,TRI11509,,,Base,1of2,External,Tara,l,c
7132_TRI11509_-_Base_2of2_Tara_1x1_d_c,7132,Nikon,1x,1,TRI11509,,,Base,2of2,External,Tara,d,c
7133_TRI11509_-_Base_2of2_Tara_1x1_l_c,7133,Nikon,1x,1,TRI11509,,,Base,2of2,External,Tara,l,c
7135_TRI11509_VB13_Base_1of2_Tara_1x1_d_c,7135,Nikon,1x,1,TRI11509,VB13,,Base,1of2,External,Tara,d,c
7136_TRI11509_VB13_Base_1of2_Tara_1x1_l_c,7136,Nikon,1x,1,TRI11509,VB13,,Base,1of2,External,Tara,l,c
7138_TRI11509_VB13_Base_2of2_Tara_1x1_d_c,7138,Nikon,1x,1,TRI11509,VB13,,Base,2of2,External,Tara,d,c
7139_TRI11509_VB13_Base_2of2_Tara_1x1_l_c,7139,Nikon,1x,1,TRI11509,VB13,,Base,2of2,External,Tara,l,c
7141_TRI11509_VB12_Base_1of2_Tara_1x1_d_c,7141,Nikon,1x,1,TRI11509,VB12,,Base,1of2,External,Tara,d,c
7142_TRI11509_VB12_Base_1of2_Tara_1x1_l_c,7142,Nikon,1x,1,TRI11509,VB12,,Base,1of2,External,Tara,l,c
7144_TRI11509_VB3_Top_1of2_Tara_1x1_d_c,7144,Nikon,1x,1,TRI11509,VB3,,Top,1of2,External,Tara,d,c
7145_TRI11509_VB3_Top_1of2_Tara_1x1_l_c,7145,Nikon,1x,1,TRI11509,VB3,,Top,1of2,External,Tara,l,c
7147_TRI11509_VB3_Top_2of2_Tara_1x1_d_c,7147,Nikon,1x,1,TRI11509,VB3,,Top,2of2,External,Tara,d,c
7148_TRI11509_VB3_Top_2of2_Tara_1x1_l_c,7148,Nikon,1x,1,TRI11509,VB3,,Top,2of2,External,Tara,l,c
7150_TRI11509_VB4_Top_1of1_Tara_1x1_d_c,7150,Nikon,1x,1,TRI11509,VB4,,Top,1of1,Solo,Tara,d,c
7151_TRI11509_VB4_Top_1of1_Tara_1x1_l_c,7151,Nikon,1x,1,TRI11509,VB4,,Top,1of1,Solo,Tara,l,c
7153_TRI11509_VB4_Top_1of2_Tara_1x1_d_c,7153,Nikon,1x,1,TRI11509,VB4,,Top,1of2,External,Tara,d,c
7154_TRI11509_VB4_Top_1of2_Tara_1x1_l_c,7154,Nikon,1x,1,TRI11509,VB4,,Top,1of2,External,Tara,l,c
7156_TRI11509_VB4_Top_2of2_Tara_1x1_d_c,7156,Nikon,1x,1,TRI11509,VB4,,Top,2of2,External,Tara,d,c
7157_TRI11509_VB4_Top_2of2_Tara_1x1_l_c,7157,Nikon,1x,1,TRI11509,VB4,,Top,2of2,External,Tara,l,c
7159_TRI11509_VB4_Top_1of2_Tara_1x1_d_c,7159,Nikon,1x,1,TRI11509,VB4,,Top,1of2,External,Tara,d,c
7160_TRI11509_VB4_Top_1of2_Tara_1x1_l_c,7160,Nikon,1x,1,TRI11509,VB4,,Top,1of2,External,Tara,l,c
7243_TRI11509_-_Top_1of1_Tara_1x1_d_c,7243,Nikon,1x,1,TRI11509,,,Top,1of1,Solo,Tara,d,c
7244_TRI11509_-_Top_1of1_Tara_1x1_l_c,7244,Nikon,1x,1,TRI11509,,,Top,1of1,Solo,Tara,l,c
7246_TRI11509_-_Top_1of1_Tara_1x1_d_c,7246,Nikon,1x,1,TRI11509,,,Top,1of1,Solo,Tara,d,c
7247_TRI11509_-_Top_1of1_Tara_1x1_l_c,7247,Nikon,1x,1,TRI11509,,,Top,1of1,Solo,Tara,l,c
7249_TRI11509_-_Top_1of2_Tara_1x1_d_c,7249,Nikon,1x,1,TRI11509,,,Top,1of2,External,Tara,d,c
7250_TRI11509_-_Top_1of2_Tara_1x1_l_c,7250,Nikon,1x,1,TRI11509,,,Top,1of2,External,Tara,l,c
7252_T1150001_-_Base_1of1_Tara_1x1_d_c,7252,Nikon,1x,1,T1150001,,,Base,1of1,Solo,Tara,d,c
7253_T1150001_-_Base_1of1_Tara_1x1_l_c,7253,Nikon,1x,1,T1150001,,,Base,1of1,Solo,Tara,l,c
7255_T1150001_-_Base_1of1_Tara_1x1_d_c,7255,Nikon,1x,1,T1150001,,,Base,1of1,Solo,Tara,d,c
7256_T1150001_-_Base_1of1_Tara_1x1_l_c,7256,Nikon,1x,1,T1150001,,,Base,1of1,Solo,Tara,l,c
7258_T1150001_VB13_Base_1of1_Tara_1x1_d_c,7258,Nikon,1x,1,T1150001,VB13,,Base,1of1,Solo,Tara,d,c
7259_T1150001_VB13_Base_1of1_Tara_1x1_l_c,7259,Nikon,1x,1,T1150001,VB13,,Base,1of1,Solo,Tara,l,c
7261_T1150001_VB13_Base_2of2_Tara_1x1_d_c,7261,Nikon,1x,1,T1150001,VB13,,Base,2of2,External,Tara,d,c
7262_T1150001_VB13_Base_2of2_Tara_1x1_l_c,7262,Nikon,1x,1,T1150001,VB13,,Base,2of2,External,Tara,l,c
7264_T1150001_VB12_Base_1of2_Tara_1x1_d_c,7264,Nikon,1x,1,T1150001,VB12,,Base,1of2,External,Tara,d,c
7265_T1150001_VB12_Base_1of2_Tara_1x1_l_c,7265,Nikon,1x,1,T1150001,VB12,,Base,1of2,External,Tara,l,c
7267_T1150001_VB12_Base_2of2_Tara_1x1_d_c,7267,Nikon,1x,1,T1150001,VB12,,Base,2of2,External,Tara,d,c
7268_T1150001_VB12_Base_2of2_Tara_1x1_l_c,7268,Nikon,1x,1,T1150001,VB12,,Base,2of2,External,Tara,l,c
7270_T1150001_VB12_Base_1of2_Tara_1x1_d_c,7270,Nikon,1x,1,T1150001,VB12,,Base,1of2,External,Tara,d,c
7271_T1150001_VB12_Base_1of2_Tara_1x1_l_c,7271,Nikon,1x,1,T1150001,VB12,,Base,1of2,External,Tara,l,c
7273_T1150001_VB12_Base_2of2_Tara_1x1_d_c,7273,Nikon,1x,1,T1150001,VB12,,Base,2of2,External,Tara,d,c
7274_T1150001_VB12_Base_2of2_Tara_1x1_l_c,7274,Nikon,1x,1,T1150001,VB12,,Base,2of2,External,Tara,l,c
7276_T1150001_VB12_Base_2of2_Tara_1x1_d_c,7276,Nikon,1x,1,T1150001,VB12,,Base,2of2,External,Tara,d,c
7277_T1150001_VB12_Base_2of2_Tara_1x1_l_c,7277,Nikon,1x,1,T1150001,VB12,,Base,2of2,External,Tara,l,c
7279_T1150001_VB8_Mid_1of2_Tara_1x1_d_c,7279,Nikon,1x,1,T1150001,VB8,,Mid,1of2,External,Tara,d,c
7280_T1150001_VB8_Mid_1of2_Tara_1x1_l_c,7280,Nikon,1x,1,T1150001,VB8,,Mid,1of2,External,Tara,l,c
7282_T1150001_VB8_Mid_2of2_Tara_1x1_d_c,7282,Nikon,1x,1,T1150001,VB8,,Mid,2of2,External,Tara,d,c
7283_T1150001_VB8_Mid_2of2_Tara_1x1_l_c,7283,Nikon,1x,1,T1150001,VB8,,Mid,2of2,External,Tara,l,c
7285_T1150001_VB7_Mid_1of2_Tara_1x1_d_c,7285,Nikon,1x,1,T1150001,VB7,,Mid,1of2,External,Tara,d,c
